F0(MHZ),W0(J),Q0,M,ISYM:  _2.45178E+03  _1.00000E+00  _1.91650E+04   _1   _0

  R(CM) Z(CM) ER,EZ,EF(MV/M); HR,HZ,HF(KA/M) 

            0.1          1.882         -1.993        -0.1648          1.974          23.05         -4.157         -23.25
            0.1          2.021         -1.647       -0.08221           1.64          17.92         -3.461         -18.11
            0.1          2.161         -1.346       -0.02894          1.343          13.77         -2.811         -13.95
            0.1            2.3         -1.089      -0.004942          1.083          10.62         -2.207         -10.75
            0.1          2.439        -0.8761       -0.01022         0.8618          8.467         -1.647         -8.533
            0.1          2.579        -0.7116         -0.019         0.6949          6.982         -1.265          -7.01
            0.1          2.718        -0.5739       -0.01471         0.5626          5.608         -1.021         -5.631
            0.1          2.858        -0.4546       -0.01095         0.4476          4.415        -0.8092         -4.434
            0.1          2.997        -0.3535      -0.007703         0.3498          3.404          -0.63          -3.42
            0.1          3.136        -0.2708      -0.004979         0.2692          2.573        -0.4835         -2.589
            0.1          3.276        -0.2063      -0.002777         0.2059          1.924        -0.3695          -1.94
            0.1          3.415        -0.1602      -0.001097         0.1598          1.456        -0.2882         -1.474
            0.1          3.555        -0.1323     6.147e-005          0.131          1.169        -0.2395          -1.19
            0.1          3.694        -0.1103      0.0002859         0.1088         0.9748        -0.1995        -0.9924
            0.1          3.833       -0.08789      0.0002249         0.0869         0.7882        -0.1581        -0.7994
            0.1          3.973       -0.06861      0.0001633        0.06801         0.6258        -0.1227        -0.6319
            0.1          4.112       -0.05247      0.0001012        0.05215         0.4875       -0.09316          -0.49
            0.1          4.252       -0.03947     3.863e-005        0.03932         0.3733       -0.06955        -0.3736
            0.1          4.391        -0.0296     -2.45e-005        0.02951         0.2832       -0.05184        -0.2828
            0.1           4.53       -0.02286    -8.814e-005        0.02273         0.2172       -0.04006        -0.2175
            0.1           4.67       -0.01926     -0.0001523        0.01897         0.1753       -0.03418        -0.1779
            0.1          4.809       -0.01604       -0.00015        0.01576         0.1442       -0.02836        -0.1463
            0.1          4.948       -0.01279     -0.0001278        0.01258         0.1153       -0.02234        -0.1164
            0.1          5.088      -0.009999     -0.0001042       0.009849        0.09032       -0.01722       -0.09066
            0.1          5.227      -0.007656    -7.917e-005       0.007555        0.06919       -0.01299       -0.06907
            0.1          5.367      -0.005764    -5.268e-005       0.005701        0.05191      -0.009653       -0.05164
            0.1          5.506      -0.004322    -2.475e-005       0.004287        0.03849       -0.00721       -0.03836
            0.1          5.645       -0.00333     4.613e-006       0.003314        0.02893      -0.005661       -0.02924
            0.1          5.785      -0.002789     3.542e-005       0.002781        0.02322      -0.005005       -0.02428
            0.1          5.924      -0.002243     3.497e-005        0.00224        0.01947      -0.004084       -0.02026
            0.1          6.064      -0.001727     2.964e-005       0.001729        0.01619      -0.003173       -0.01666
